Store Name,Address,City,State/Province,Zip/Postal Code,Phone Number,Latitude,Longitude
Tim Hortons - Southlake Regional Health Centre,"Southlake Regional Health Centre,596 Davis Dr",Newmarket,ON,"L3Y 2P9,(905) 895-4521",(905) 895-4521,44.06071,-79.45424
Tim Hortons - 3930 Montrose Rd (DT),3930 Montrose Rd,Niagara Falls,ON,"L2H 3C9,(905) 371-2111",(905) 371-2111,43.11562,-79.12469
Tim Hortons - 4724 Dorchester Rd (DT),4724 Dorchester Rd,Niagara Falls,ON,"L2E 7H9,(905) 354-3811",(905) 354-3811,43.10422,-79.11122
Tim Hortons - 4835 Victoria Ave (DT),4835 Victoria Ave,Niagara Falls,ON,"L2E 4C4,(905) 371-8467",(905) 371-8467,43.10478,-79.07316
Tim Hortons - 4950 Clifton Hill,4950 Clifton Hill,Niagara Falls,ON,"L2E 6S8,(905) 358-4794",(905) 358-4794,43.09185,-79.07583
Tim Hortons - 5233 Stanley Ave (DT),5233 Stanley Ave,Niagara Falls,ON,"L2E 7C2,(905) 354-6060",(905) 354-6060,43.09901,-79.08539
Tim Hortons - 5470 Drummond Rd (DT),5470 Drummond Rd,Niagara Falls,ON,"L2G 4K9,(905) 354-3056",(905) 354-3056,43.08051,-79.09732
Tim Hortons - 5551 Murray Street (DT),5551 Murray Street,Niagara Falls,ON,"L2G 2J4,(905) 382-3183",(905) 382-3183,43.08359,-79.08417
Tim Hortons - 6161 Thorold Stone Rd (DT),6161 Thorold Stone Rd,Niagara Falls,ON,"L2J 1A4,(905) 354-6496",(905) 354-6496,43.11527,-79.09799
Tim Hortons - 6192 Lundy's Lane (DT),6192 Lundy's Lane,Niagara Falls,ON,"L2G 1T6,(905) 374-0167",(905) 374-0167,43.08943,-79.09762
Tim Hortons - 6380 Fallsview Blvd,6380 Fallsview Blvd,Niagara Falls,ON,"L2G 7Y6,(905) 356-0236",(905) 356-0236,43.08276,-79.08274
Tim Hortons - 6650 Niagara Parkway,6650 Niagara Parkway,Niagara Falls,ON,"L2G 4C8,(905) 354-7790",(905) 354-7790,43.07878,-79.07981
Tim Hortons - 6948 McLeod Rd (DT),6948 McLeod Rd,Niagara Falls,ON,"L2G 7K3,(905) 374-6366",(905) 374-6366,43.07048,-79.11087
Tim Hortons - 8159 Lundy's Lane (DT),8159 Lundy's Lane,Niagara Falls,ON,"L2H 1H3,(905) 353-9639",(905) 353-9639,43.08886,-79.13387
Tim Hortons - 443 Mississauga St (DT),443 Mississauga St,Niagara-on-the-Lake,ON,"L0S 1J0,(905) 468-8530",(905) 468-8530,43.16015,-79.1642
Tim Hortons - 495 York Rd (DT),495 York Rd,Niagara-on-the-Lake,ON,"L0S 1J0,(905) 984-3332",(905) 984-3332,43.16015,-79.1642
Tim Hortons - Niagara College,"Niagara College,135 Taylor Rd",Niagara-on-the-Lake,ON,"L0S 1J0,(905) 735-2211",(905) 735-2211,43.16015,-79.1642
Tim Hortons -  (DT),,Nobel ,ON,P2A 3A9,,45.40253,-80.06508
Tim Hortons - 13305 Hwy 27 (DT),13305 Hwy 27,Nobleton,ON,"L0G 1N0,(905) 859-1016",(905) 859-1016,43.90982,-79.65443
Tim Hortons - 1000 Algonquin Ave N (DT),1000 Algonquin Ave N,North Bay,ON,"P1B 4X7,(705) 476-1503",(705) 476-1503,46.32503,-79.46617
Tim Hortons - 1050 Cassells St (DT),1050 Cassells St,North Bay,ON,"P1B 4A9,(705) 474-3233",(705) 474-3233,46.31686,-79.45843
Tim Hortons - 114 Drury St (DT),114 Drury St,North Bay,ON,"P1A 3Z6,(705) 495-1669",(705) 495-1669,46.30934,-79.43929
Tim Hortons - 1899 Algonquin Ave,1899 Algonquin Ave,North Bay,ON,"P1B 4Y8,(705) 475-9999",(705) 475-9999,46.33247,-79.46606
Tim Hortons - 25 Lakeshore Dr (DT),25 Lakeshore Dr,North Bay,ON,"P1A 2A1,(705) 474-3636",(705) 474-3636,46.29548,-79.45497
Tim Hortons - 2672 Troutlake Rd (DT),2672 Troutlake Rd,North Bay,ON,"P1B 7S7,(705) 474-1716",(705) 474-1716,46.32399,-79.42898
Tim Hortons - 368 Lakeshore Dr (DT),368 Lakeshore Dr,North Bay,ON,"P1A 2C2,(705) 474-2431",(705) 474-2431,46.27971,-79.44631
Tim Hortons - 890 McKeown Ave,890 McKeown Ave,North Bay,ON,"P1B 8M1,(705) 495-6733",(705) 495-6733,46.33252,-79.47593
Tim Hortons - 975 McKeowan Ave (DT),975 McKeowan Ave,North Bay,ON,"P1B 9P2,(705) 495-0764",(705) 495-0764,46.3339,-79.46884
Tim Hortons - Canador College,"Canador College,60 Commerce Court",North Bay,ON,"P1B 8G4,(705) 472-7546",(705) 472-7546,46.31474,-79.42788
Tim Hortons - Northgate Square Shopping Centre,"Northgate Square Shopping Centre,1500 Fisher Rd",North Bay,ON,"P1B 2H3,(705) 495-6739",(705) 495-6739,46.31312,-79.44272
Tim Hortons - 1110 Don Mills Rd (DT),1110 Don Mills Rd,North York,ON,"M3C 1S7,(416) 385-7880",(416) 385-7880,43.72052,-79.33878
Tim Hortons - 1244 Lawrence Ave E (DT),1244 Lawrence Ave E,North York,ON,"M3A 1C3,(416) 444-0027",(416) 444-0027,43.7412,-79.3193
Tim Hortons - 1309 Lawrence Ave E,1309 Lawrence Ave E,North York,ON,"M3A 1C6,(416) 445-9022",(416) 445-9022,43.74078,-79.32469
Tim Hortons - 1493 Finch Ave,1493 Finch Ave,North York,ON,"M3J 2G7,(416) 636-2409",(416) 636-2409,43.76198,-79.49581
Tim Hortons - 171 Bentworth Ave (DT),171 Bentworth Ave,North York,ON,"M6A 1P7,(416) 784-3081",(416) 784-3081,43.71968,-79.46806
Tim Hortons - 1725 Eglinton Ave E,1725 Eglinton Ave E,North York,ON,"M4A 1J6,(416) 292-6592",(416) 292-6592,43.72629,-79.31625
Tim Hortons - 1840 Bayview Ave.,1840 Bayview Ave.,North York,ON,"M4G 3C9,(416) 489-0800",(416) 489-0800,43.71362,-79.37755
Tim Hortons - 1900 O'Connor Dr (DT),1900 O'Connor Dr,North York,ON,"M4A 1X2,(416) 755-4093",(416) 755-4093,43.72292,-79.3029
Tim Hortons - 2075 Sheppard Ave E (DT),2075 Sheppard Ave E,North York,ON,"M2J 1W6,(416) 491-6731",(416) 491-6731,43.77544,-79.33421
Tim Hortons - 2208 Jane St (DT),2208 Jane St,North York,ON,"M3M 1A4,(416) 243-0502",(416) 243-0502,43.72235,-79.50894
Tim Hortons - 2355 Keele St (DT),2355 Keele St,North York,ON,"M6M 4A2,(416) 247-1840",(416) 247-1840,43.70617,-79.47749
Tim Hortons - 2500 Don Mills Rd,2500 Don Mills Rd,North York,ON,"M2J 3B3,(416) 495-0092",(416) 495-0092,43.77509,-79.34703
Tim Hortons - 2625 Weston Rd (DT),2625 Weston Rd,North York,ON,"M9N 3W1,(416) 242-5090",(416) 242-5090,43.71177,-79.53541
Tim Hortons - 35 Tangiers (DT),35 Tangiers,North York,ON,"M3J 2B1,(416) 638-5959",(416) 638-5959,43.76377,-79.48818
Tim Hortons - 3514 Weston Rd,3514 Weston Rd,North York,ON,"M9L 1V6,(416) 746-7111",(416) 746-7111,43.75249,-79.54251
Tim Hortons - 3981 Jane Street,3981 Jane Street,North York,ON,"M3N 2K1,(416) 638-9815",(416) 638-9815,43.75722,-79.51775
Tim Hortons - 4400 Dufferin St,4400 Dufferin St,North York,ON,"M3H 6A8,(416) 661-6053",(416) 661-6053,43.76521,-79.46609
Tim Hortons - 4550 Dufferin St,4550 Dufferin St,North York,ON,"M3H 5R9,(416) 667-8223",(416) 667-8223,43.76867,-79.46687
Tim Hortons - 4751 Leslie St.,4751 Leslie St.,North York,ON,"M2K 1E1,(416) 494-6828",(416) 494-6828,43.76871,-79.36433
Tim Hortons - 4901 Steeles Ave W (DT),4901 Steeles Ave W,North York,ON,"M9L 2W1,(416) 744-3661",(416) 744-3661,43.77094,-79.54344
Tim Hortons - 4986 Yonge Street,4986 Yonge Street,North York,ON,"M2N 7G9,(416) 221-6755",(416) 221-6755,43.76548,-79.41194
Tim Hortons - 500 Trethewey Dr (DT),500 Trethewey Dr,North York,ON,"M6M 4C2,(416) 243-2122",(416) 243-2122,43.6956,-79.48856
Tim Hortons - 5571 Yonge St,5571 Yonge St,North York,ON,"M2N 5S4,(416) 250-6581",(416) 250-6581,43.77881,-79.41531
Tim Hortons - 800 Lawrence Ave,800 Lawrence Ave,North York,ON,"M3C 1P4,(416) 443-3403",(416) 443-3403,43.73484,-79.35466
Tim Hortons - 843 Don Mills Rd,843 Don Mills Rd,North York,ON,"M3C 1V4,(416) 385-1806",(416) 385-1806,43.72052,-79.33878
Tim Hortons - 860 York Mills Rd,860 York Mills Rd,North York,ON,"M3B 1Y4,(416) 385-2558",(416) 385-2558,43.75468,-79.35202
Tim Hortons - 901 Sheppard Ave W (DT),901 Sheppard Ave W,North York,ON,"M3H 2T7,(416) 633-3387",(416) 633-3387,43.75108,-79.45952
Tim Hortons - Bell Canada Bldg,"Bell Canada Bldg,100 Wynford Dr",North York,ON,"M3C 4B4,(416) 447-0683",(416) 447-0683,43.72668,-79.33084
Tim Hortons - Bloorview McMillan Children's Centre,"Bloorview McMillan Children's Centre,150 Kilgour Rd",North York,ON,"M4G 1R8,(416) 424-3855",(416) 424-3855,43.71768,-79.37335
Tim Hortons - Celestica Building,"Celestica Building,844 Don Mills Rd",North York,ON,"M3C 1V7,(416) 443-7305",(416) 443-7305,43.723,-79.33967
Tim Hortons - Centre Point Mall,"Centre Point Mall,6464 Yonge St",North York,ON,"M2M 3X4,(416) 227-1555",(416) 227-1555,43.7963,-79.41962
Tim Hortons - CIBC Building,"CIBC Building,750 Lawrence Ave W",North York,ON,"M6A 3C4,(416) 784-6331",(416) 784-6331,43.71468,-79.45094
Tim Hortons - North York General Hospital,"North York General Hospital,4001 Leslie St",North York,ON,"M2K 1E1,(416) 756-6040",(416) 756-6040,43.76948,-79.36429
Tim Hortons - On The Run Convenience Store,"On The Run Convenience Store,1500 Finch Ave E",North York,ON,"M2J 4Y6,(416) 494-6794",(416) 494-6794,43.79266,-79.35467
Tim Hortons - On The Run Convenience Store,"On The Run Convenience Store,1871 Avenue Rd",North York,ON,"M5M 3Z7,NA",NA,43.73203,-79.41936
Tim Hortons - On The Run Convenience Store,"On The Run Convenience Store,461 Sheppard Ave E",North York,ON,"M2N 3B3,(416) 733-4723",(416) 733-4723,43.76631,-79.38934
Tim Hortons - On The Run Convenience Store,"On The Run Convenience Store,4696 Yonge St",North York,ON,"M2N 5M2,(416) 222-5428",(416) 222-5428,43.75904,-79.41029
Tim Hortons - On The Run Convenience Store,"On The Run Convenience Store,6000 Dufferin St N",North York,ON,"M3H 5T5,(416) 739-6140",(416) 739-6140,43.7842,-79.47013
Tim Hortons - Seneca College,"Seneca College,1750 Finch Ave E",North York,ON,"M2J 2X5,(416) 491-5050",(416) 491-5050,43.79394,-79.34904
Tim Hortons - Steeles Technology Centre,"Steeles Technology Centre,3381 Steeles Ave E",North York,ON,"M2H 3S7,(416) 492-1642",(416) 492-1642,43.8156,-79.34166
Tim Hortons - Tiger Express Convenience Store (DT),"Tiger Express Convenience Store,4000 Jane St",North York,ON,"M3N 2K2,(416) 739-1360",(416) 739-1360,43.75732,-79.51777
Tim Hortons - TTC Finch Station,"TTC Finch Station,5714 Yonge St",North York,ON,"M2M 4E7,(416) 225-0260",(416) 225-0260,43.78192,-79.41607
Tim Hortons - York University,"York University,4700 Keele St",North York,ON,"M3K 1P3,(416) 736-5610",(416) 736-5610,43.77461,-79.49394
Tim Hortons - York University,"York University,4700 Keele St",North York,ON,"M3K 1P3,(416) 736-2100",(416) 736-2100,43.77461,-79.49394
Tim Hortons - Yorkdale Mall,"Yorkdale Mall,1 Yorkdale Rd",North York,ON,"M6A 3A1,(416) 787-6268",(416) 787-6268,43.72823,-79.45395
Tim Hortons - 773080 County Road (DT),773080 County Road,Norwich,ON,"N0J 1P0,(519) 468-3610",(519) 468-3610,42.97378,-80.59368
Tim Hortons - 1011 Upper Middle Rd,1011 Upper Middle Rd,Oakville,ON,"L6H 4L2,(905) 844-1519",(905) 844-1519,43.48087,-79.69535
Tim Hortons - 111 Cross Ave (DT),111 Cross Ave,Oakville,ON,"L6J 2W7,(905) 339-3797",(905) 339-3797,43.45371,-79.68679
Tim Hortons - 135 Trafalgar Rd,135 Trafalgar Rd,Oakville,ON,"L6J 3G4,(905) 845-0421",(905) 845-0421,43.44823,-79.66798
Tim Hortons - 1499 Upper Middle Rd W (DT),1499 Upper Middle Rd W,Oakville,ON,"L6M 3Y3,(905) 827-5379",(905) 827-5379,43.44083,-79.73978
Tim Hortons - 1530 North Service Rd W (DT),1530 North Service Rd W,Oakville,ON,"L6M 4A1,(905) 465-1214",(905) 465-1214,43.42675,-79.72601
Tim Hortons - 201 Oak Park Blvd,201 Oak Park Blvd,Oakville,ON,"L6H 7T4,(905) 257-2422",(905) 257-2422,43.48299,-79.72246
Tim Hortons - 228 Wyecroft Rd (DT),228 Wyecroft Rd,Oakville,ON,"L6K 3X7,(905) 337-5250",(905) 337-5250,43.4468,-79.69542
Tim Hortons - 2303 Lakeshore Rd W (DT),2303 Lakeshore Rd W,Oakville,ON,"L6L 1H2,(905) 827-0738",(905) 827-0738,43.39817,-79.70764
Tim Hortons - 2322 Royal Windsor Dr (DT),2322 Royal Windsor Dr,Oakville,ON,"L6J 7Y1,(905) 338-1966",(905) 338-1966,43.49041,-79.65188
Tim Hortons - 2355 Trafalgar Rd (DT),2355 Trafalgar Rd,Oakville,ON,"L6H 6N9,(905) 257-1294",(905) 257-1294,43.48375,-79.71398
Tim Hortons - 2525 Hyde Park Gate (DT),2525 Hyde Park Gate,Oakville,ON,"L6H 6G6,(905) 829-9700",(905) 829-9700,43.51446,-79.68798
Tim Hortons - 260 North Service Rd (DT),260 North Service Rd,Oakville,ON,"L6M 2Y5,(905) 845-3914",(905) 845-3914,43.46086,-79.68519
Tim Hortons - 2960 South Sheridan Way (DT),2960 South Sheridan Way,Oakville,ON,"L6J 7T4,(905) 829-9217",(905) 829-9217,43.50771,-79.66255
Tim Hortons - 345 Speers Rd (DT),345 Speers Rd,Oakville,ON,"L6K 3S5,(905) 338-1613",(905) 338-1613,43.4404,-79.6936
Tim Hortons - 386 Iroquois Shore Rd,386 Iroquois Shore Rd,Oakville,ON,"L6H 1M4,(905) 849-8486",(905) 849-8486,43.46549,-79.68457
Tim Hortons - 49 Lakeshore Rd W (DT),49 Lakeshore Rd W,Oakville,ON,"L6K 1C8,(905) 849-7117",(905) 849-7117,43.44089,-79.67344
Tim Hortons - 494 Dundas St W (DT),494 Dundas St W,Oakville,ON,"L6H 6Y3,(905) 257-9562",(905) 257-9562,43.49113,-79.71603
Tim Hortons - 587 3rd Line (DT),587 3rd Line,Oakville,ON,"L6L 4A8,(905) 825-3943",(905) 825-3943,43.4161,-79.71386
Tim Hortons - 624 3rd Line (DT),624 3rd Line,Oakville,ON,"L6L 4A7,(905) 469-1298",(905) 469-1298,43.4161,-79.71386
Tim Hortons - 754 Bronte Rd,754 Bronte Rd,Oakville,ON,"L6L 6R8,(905) 825-8690",(905) 825-8690,43.40739,-79.7374
Tim Hortons - 99 Cross Ave,99 Cross Ave,Oakville,ON,"L6J 2W7,(905) 339-3538",(905) 339-3538,43.45341,-79.68706
Tim Hortons - Hopedale Mall,"Hopedale Mall,1515 Rebecca St",Oakville,ON,"L6L 5G8,(905) 827-6981",(905) 827-6981,43.41142,-79.70529
Tim Hortons - Maple Grove Shopping Centre (DT),"Maple Grove Shopping Centre,515 Maple Grove Dr",Oakville,ON,"L6J 4W3,(905) 844-9792",(905) 844-9792,43.479,-79.65739
Tim Hortons - Oakville Place,"Oakville Place,240 Leighland Rd",Oakville,ON,"L6H 3H6,(905) 842-4566",(905) 842-4566,43.46223,-79.68907
Tim Hortons - Oakville-Trafalgar Memorial Hospital,"Oakville-Trafalgar Memorial Hospital,327 Reynolds St",Oakville,ON,"L6J 3L7,(905) 845-2571",(905) 845-2571,43.45301,-79.67419
Tim Hortons - On The Run Convenience Store,"On The Run Convenience Store,562 Trafalgar Rd",Oakville,ON,"L6J 3J2,(905) 338-9596",(905) 338-9596,43.45796,-79.68171
Tim Hortons - Sheridan College,"Sheridan College,1430 Trafalgar Rd",Oakville,ON,"L6H 2L1,(905) 844-8532",(905) 844-8532,43.47223,-79.69788
Tim Hortons - Tiger Express Convenience Store (DT),"Tiger Express Convenience Store,520 Dundas St W",Oakville,ON,"L6H 6Y3,(905) 257-3225",(905) 257-3225,43.49126,-79.71589
Tim Horton's location,Dundas and Neyagawa,Oakville ,ON,,,43.46438,-79.74405
Tim Hortons - Odessa Travel Plaza,"Odessa Travel Plaza,3745 Hwy 401 Eastbound",Odessa,ON,"K0H 2H0,(613) 389-2672",(613) 389-2672,44.28442,-76.65845
Tim Hortons - 100 Fifth Ave (DT),100 Fifth Ave,Orangeville,ON,"L9W 5E8,(519) 941-4494",(519) 941-4494,43.92997,-80.09386
Tim Hortons - 230 Centennial Rd (DT),230 Centennial Rd,Orangeville,ON,"L9W 5K9,(519) 938-8540",(519) 938-8540,43.90261,-80.11799
Tim Hortons - 31 Broadway St,31 Broadway St,Orangeville,ON,"L9W 1J7,(519) 940-4535",(519) 940-4535,43.92134,-80.08788
Tim Hortons - 322 Broadway (DT),322 Broadway,Orangeville,ON,"L9W 3T2,(519) 941-8008",(519) 941-8008,43.91454,-80.11636
Tim Hortons - 46 Broadway (DT),46 Broadway,Orangeville,ON,"L9W 1J4,(519) 941-9150",(519) 941-9150,43.9209,-80.08928
Tim Hortons - 92 First St,92 First St,Orangeville,ON,"L9W 3J6,(519) 941-1442",(519) 941-1442,43.92896,-80.1002
Tim Hortons - 175 Westmount Dr N (DT),175 Westmount Dr N,Orillia,ON,"L3V 7T7,(705) 329-0866",(705) 329-0866,44.60858,-79.43937
Tim Hortons - 25 Colborne St E (DT),25 Colborne St E,Orillia,ON,"L3V 1T4,(705) 325-7673",(705) 325-7673,44.60751,-79.41794
Tim Hortons - 265 Atherly Rd (DT),265 Atherly Rd,Orillia,ON,"L3V 1N7,(705) 329-2759",(705) 329-2759,44.6057,-79.39947
Tim Hortons - 3 Creighton St (DT),3 Creighton St,Orillia,ON,"L3V 1A9,(705) 325-4502",(705) 325-4502,44.60298,-79.36429
Tim Hortons - 3295 Monarch Dr (DT),3295 Monarch Dr,Orillia,ON,"L3V 7Z4,(705) 325-1639",(705) 325-1639,44.60909,-79.45311
Tim Hortons - 355 Memorial Ave,355 Memorial Ave,Orillia,ON,"L3V 6H1,(705) 325-1418",(705) 325-1418,44.59318,-79.42439
Tim Hortons - 420 West St N (DT),420 West St N,Orillia,ON,"L3V 5E8,(705) 325-4830",(705) 325-4830,44.62252,-79.43148
Tim Hortons - 525 Memorial Ave (DT),525 Memorial Ave,Orillia,ON,"L3V 7V3,(705) 326-5193",(705) 326-5193,44.5883,-79.4246
Tim Hortons - 8873 Hwy 11 N,8873 Hwy 11 N,Orillia,ON,"L3V 6H3,(705) 329-4874",(705) 329-4874,44.69493,-79.39854
Tim Hortons - 1380 Orl?ans Blvd,1380 Orl?ans Blvd,Orleans,ON,"K1C 6R5,(613) 824-5125",(613) 824-5125,45.46931,-75.53083
Tim Hortons - 1675 Tenth Line Rd,1675 Tenth Line Rd,Orleans,ON,"K1E 3P6,(613) 834-6638",(613) 834-6638,45.46788,-75.49185
Tim Hortons - 1980 St. Joseph Blvd,1980 St. Joseph Blvd,Orleans,ON,"K1C 1E4,(613) 837-5809",(613) 837-5809,45.4632,-75.54229
Tim Hortons - 3869 Innes Rd,3869 Innes Rd,Orleans,ON,"K1C 1T1,(613) 834-0083",(613) 834-0083,45.453,-75.51149
Tim Hortons - 4454 Innes Rd (DT),4454 Innes Rd,Orleans,ON,"K4A 4C5,(613) 824-9150",(613) 824-9150,45.46079,-75.48759
Tim Hortons - 911 Watters Rd (DT),911 Watters Rd,Orleans,ON,"K4A 3K5,(613) 590-2458",(613) 590-2458,45.48298,-75.47554
Tim Hortons - Place D'Orleans Shopping Centre,"Place D'Orleans Shopping Centre,110 Place D'Orleans Drive",Orleans,ON,"K1C 2L9,(613) 834-4469",(613) 834-4469,45.47726,-75.52003
Tim Hortons - 8262 Hwy 35 (DT),8262 Hwy 35,Orono,ON,"L0B 1M0,(905) 983-8100",(905) 983-8100,44.03676,-78.61542
Tim Hortons - 1251 Simcoe St N (DT),1251 Simcoe St N,Oshawa,ON,"L1G 4X1,(905) 728-4404",(905) 728-4404,43.93068,-78.87738
Tim Hortons - 1311 Harmony Rd N,1311 Harmony Rd N,Oshawa,ON,"L1H 7K5,(905) 433-8111",(905) 433-8111,43.94094,-78.8485
Tim Hortons - 1362 Harmony Road N (DT),1362 Harmony Road N,Oshawa,ON,"L1H 7K5,(905) 436-2348",(905) 436-2348,43.94094,-78.8485
Tim Hortons - 146 Bloor St E (DT),146 Bloor St E,Oshawa,ON,"L1H 3M4,(905) 579-6753",(905) 579-6753,43.88186,-78.85047
Tim Hortons - 17 Athol St W,17 Athol St W,Oshawa,ON,"L1H 1J5,(905) 723-7329",(905) 723-7329,43.89636,-78.86338
Tim Hortons - 20 Park Rd S,20 Park Rd S,Oshawa,ON,"L1J 4G8,(905) 728-7634",(905) 728-7634,43.89481,-78.87398
Tim Hortons - 2000 Simcoe St,2000 Simcoe St,Oshawa,ON,"L1H 7K4,(905) 721-2000",(905) 721-2000,43.94407,-78.89694
Tim Hortons - 211 King St E (DT),211 King St E,Oshawa,ON,"L1H 1C5,(905) 721-8868",(905) 721-8868,43.89922,-78.85595
Tim Hortons - 338 King St W (DT),338 King St W,Oshawa,ON,"L1J 2J9,(905) 432-8810",(905) 432-8810,43.89547,-78.87627
Tim Hortons - 415 Simcoe St S (DT),415 Simcoe St S,Oshawa,ON,"L1H 4J5,(905) 579-5368",(905) 579-5368,43.88681,-78.85801
Tim Hortons - 419 King St W,419 King St W,Oshawa,ON,"L1J 2J9,(905) 434-5925",(905) 434-5925,43.89047,-78.88023
Tim Hortons - 503 Wentworth W (DT),503 Wentworth W,Oshawa,ON,"L1J 6G5,(905) 435-0233",(905) 435-0233,43.86818,-78.85791
Tim Hortons - 560 King St E (DT),560 King St E,Oshawa,ON,"L1H 1G5,(905) 432-9991",(905) 432-9991,43.90254,-78.84371
Tim Hortons - Durham College,"Durham College,2000 Simcoe Street N",Oshawa,ON,"L1H 7K4,(905) 721-3111",(905) 721-3111,43.94434,-78.89764
Tim Hortons - Five Points Mall,"Five Points Mall,285 Taunton Rd E",Oshawa,ON,"L1G 3V2,(905) 434-1208",(905) 434-1208,43.93463,-78.86727
Tim Hortons - Lakeridge Hospital,"Lakeridge Hospital,1 Hospital Crt",Oshawa,ON,"L1G 2B9,(905) 576-8711",(905) 576-8711,43.90588,-78.86933
Tim Hortons - 100 Sparks St,100 Sparks St,Ottawa,ON,"K1P 5B7,(613) 234-4445",(613) 234-4445,45.42278,-75.69762
Tim Hortons - 1150 Blair Rd (DT),1150 Blair Rd,Ottawa,ON,"K1B 3K7,(613) 742-1800",(613) 742-1800,45.42716,-75.60037
Tim Hortons - 1239 Donald St (DT),1239 Donald St,Ottawa,ON,"K1J 8W3,(613) 742-7700",(613) 742-7700,45.42898,-75.63701
Tim Hortons - 1250 Merivale Rd (DT),1250 Merivale Rd,Ottawa,ON,"K2C 4A7,(613) 761-7080",(613) 761-7080,45.37133,-75.73225
Tim Hortons - 1265 Bank St,1265 Bank St,Ottawa,ON,"K1S 3Y2,(613) 736-9118",(613) 736-9118,45.39067,-75.67991
Tim Hortons - 1384 Baseline Rd (DT),1384 Baseline Rd,Ottawa,ON,"K2C 0A9,(613) 228-2151",(613) 228-2151,45.36138,-75.73973
Tim Hortons - 1406 Prince of Wales Dr,1406 Prince of Wales Dr,Ottawa,ON,"K2C 1N6,(613) 727-1772",(613) 727-1772,45.36958,-75.7019
Tim Hortons - 1583 Alta Vista Dr (DT),1583 Alta Vista Dr,Ottawa,ON,"K1G 0E9,(613) 526-4400",(613) 526-4400,45.40849,-75.6582
Tim Hortons - 1600 Bank St,1600 Bank St,Ottawa,ON,"K1V 7Y6,(613) 260-3064",(613) 260-3064,45.37821,-75.66732
Tim Hortons - 1610 Walkley Rd (DT),1610 Walkley Rd,Ottawa,ON,"K1V 6P5,(613) 731-9236",(613) 731-9236,45.37732,-75.64537
Tim Hortons - 1611 Bank St (DT),1611 Bank St,Ottawa,ON,"K1V 7Y8,(613) 260-1440",(613) 260-1440,45.37804,-75.66724
Tim Hortons - 1665 Hunt Club Rd (DT),1665 Hunt Club Rd,Ottawa,ON,"K1V 1C1,(613) 248-9459",(613) 248-9459,45.34307,-75.67099
Tim Hortons - 1720 Innes Rd (DT),1720 Innes Rd,Ottawa,ON,"K1B 3K5,(613) 741-8216",(613) 741-8216,45.41644,-75.6024
Tim Hortons - 1778 Carling Ave (DT),1778 Carling Ave,Ottawa,ON,"K2A 1E1,(613) 792-1311",(613) 792-1311,45.37755,-75.75391
Tim Hortons - 1802 St Laurent Blvd (DT),1802 St Laurent Blvd,Ottawa,ON,"K1G 1A2,(613) 523-3467",(613) 523-3467,45.40383,-75.62579
Tim Hortons - 1859 Carling Ave,1859 Carling Ave,Ottawa,ON,"K2A 1E4,(613) 728-3234",(613) 728-3234,45.37528,-75.75876
Tim Hortons - 187 Bank St,187 Bank St,Ottawa,ON,"K2P 1W7,(613) 234-4777",(613) 234-4777,45.41733,-75.69807
Tim Hortons - 19 - 2495 Bank St (DT),19 - 2495 Bank St,Ottawa,ON,"K1V 0Y5,(613) 521-0884",(613) 521-0884,45.36693,-75.66117
Tim Hortons - 1950 Walkley Rd (DT),1950 Walkley Rd,Ottawa,ON,"K1H 1W1,(613) 738-7942",(613) 738-7942,45.38215,-75.63413
Tim Hortons - 2020 Trim Rd. (DT),2020 Trim Rd.,Ottawa,ON,"K4A 0G4,(613) 830-2712",(613) 830-2712,45.4699,-75.45389
Tim Hortons - 2075 Montreal Rd (DT),2075 Montreal Rd,Ottawa,ON,"K1J 6M6,(613) 744-3401",(613) 744-3401,45.44751,-75.59396
Tim Hortons - 2100 Hunt Club Rd (DT),2100 Hunt Club Rd,Ottawa,ON,"K1T 3S4,(613) 249-8847",(613) 249-8847,45.36351,-75.62284
Tim Hortons - 2121 Carling Ave,2121 Carling Ave,Ottawa,ON,"K2A 1S3,(613) 729-0093",(613) 729-0093,45.37008,-75.77062
Tim Hortons - 2162 Prince of Wales Drive (DT),2162 Prince of Wales Drive,Ottawa,ON,"K2E 7A4,(613) 224-9974",(613) 224-9974,45.32759,-75.70147
Tim Hortons - 2200 Carling Ave (DT),2200 Carling Ave,Ottawa,ON,"K2A 1H3,(613) 596-1479",(613) 596-1479,45.37528,-75.75876
Tim Hortons - 2277 Riverside Dr,2277 Riverside Dr,Ottawa,ON,"K1H 7X6,(613) 736-0428",(613) 736-0428,45.3862,-75.6812
Tim Hortons - 2545 Baseline Rd (DT),2545 Baseline Rd,Ottawa,ON,"K2H 7B3,(613) 721-8194",(613) 721-8194,45.34185,-75.78608
Tim Hortons - 263 Bank St,263 Bank St,Ottawa,ON,"K2P 1X5,(613) 321-0391",(613) 321-0391,45.41603,-75.69697
Tim Hortons - 2636 Innes Rd (DT),2636 Innes Rd,Ottawa,ON,"K1B 4Z5,(613) 824-1901",(613) 824-1901,45.43182,-75.56423
Tim Hortons - 269 Laurier Ave W,269 Laurier Ave W,Ottawa,ON,"K1P 5J9,(613) 232-2020",(613) 232-2020,45.41908,-75.69778
Tim Hortons - 275 Slater St,275 Slater St,Ottawa,ON,"K1P 5H9,(613) 230-0555",(613) 230-0555,45.41844,-75.70191
